INDICATOR_ID,COUNTRY_ID,YEAR,TYPE,METADATA
700281,MLT,2015,Over Coverage:Classification,"Includes other occupation(s)"
700281,MLT,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700281,MNG,2014,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700281,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700281,NIC,2009,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700281,PAK,2014,Over Coverage:Classification,"Includes other occupation(s)"
700281,PAK,2015,Over Coverage:Classification,"Includes other occupation(s)"
700281,PAK,2015,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700281,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700281,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
700281,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700281,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700281,PSE,2015,Over Coverage:Classification,"Includes other occupation(s)"
700281,RUS,2014,Over Coverage:Classification,"Includes other occupation(s)"
700281,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700281,URY,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700281,VNM,2014,Over Coverage:Classification,"Includes other occupation(s)"
700282,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700282,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700282,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700282,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700282,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700282,CZE,2015,Qualifier:Data quality,"Low reliability, use with caution"
700282,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700282,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700282,EST,2015,Qualifier:Data quality,"Low reliability, use with caution"
700282,GHA,2014,Over Coverage:Classification,"Includes other occupation(s)"
700282,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700282,MEX,2015,Over Coverage:Classification,"Includes other occupation(s)"
700282,MKD,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700282,MLT,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700282,MLT,2015,Over Coverage:Classification,"Includes other occupation(s)"
700282,MNG,2014,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700282,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700282,NIC,2009,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700282,PAK,2014,Over Coverage:Classification,"Includes other occupation(s)"
700282,PAK,2015,Over Coverage:Classification,"Includes other occupation(s)"
700282,PAK,2015,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700282,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700282,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
700282,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700282,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700282,PSE,2015,Over Coverage:Classification,"Includes other occupation(s)"
700282,RUS,2014,Over Coverage:Classification,"Includes other occupation(s)"
700282,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700282,URY,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700282,VNM,2014,Over Coverage:Classification,"Includes other occupation(s)"
700283,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700283,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700283,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700283,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700283,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700283,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700283,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700283,EST,2015,Qualifier:Data quality,"Low reliability, use with caution"
700283,GHA,2014,Over Coverage:Classification,"Includes other occupation(s)"
700283,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700283,MEX,2015,Over Coverage:Classification,"Includes other occupation(s)"
700283,MKD,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700283,MLT,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700283,MLT,2015,Over Coverage:Classification,"Includes other occupation(s)"
700283,MNG,2014,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700283,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700283,NIC,2009,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700283,PAK,2014,Over Coverage:Classification,"Includes other occupation(s)"
700283,PAK,2015,Over Coverage:Classification,"Includes other occupation(s)"
700283,PAK,2015,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700283,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700283,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
700283,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700283,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700283,PSE,2015,Over Coverage:Classification,"Includes other occupation(s)"
700283,RUS,2014,Over Coverage:Classification,"Includes other occupation(s)"
700283,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700283,URY,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700283,VNM,2014,Over Coverage:Classification,"Includes other occupation(s)"
700284,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700284,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700284,AUT,2015,Qualifier:Data quality,"Low reliability, use with caution"
700284,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700284,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700284,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700284,CZE,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700284,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700284,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700284,ESP,2015,Qualifier:Data quality,"Low reliability, use with caution"
700284,GHA,2014,Over Coverage:Classification,"Includes other occupation(s)"
700284,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700284,ISL,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700284,LKA,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700284,MEX,2015,Over Coverage:Classification,"Includes other occupation(s)"
700284,MKD,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700284,MLT,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700284,MLT,2015,Over Coverage:Classification,"Includes other occupation(s)"
700284,MLT,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700284,MNG,2014,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700284,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700284,NIC,2009,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700284,PAK,2014,Over Coverage:Classification,"Includes other occupation(s)"
700284,PAK,2015,Over Coverage:Classification,"Includes other occupation(s)"
700284,PAK,2015,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700284,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700284,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
700284,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700284,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700284,PSE,2015,Over Coverage:Classification,"Includes other occupation(s)"
700284,RUS,2014,Over Coverage:Classification,"Includes other occupation(s)"
700284,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700284,URY,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700284,VNM,2014,Over Coverage:Classification,"Includes other occupation(s)"
700285,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700285,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700285,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700285,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700285,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700285,CZE,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700285,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700285,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700285,GHA,2014,Over Coverage:Classification,"Includes other occupation(s)"
700285,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700285,LKA,2015,Qualifier:Data quality,"Low reliability, use with caution"
700285,MEX,2015,Over Coverage:Classification,"Includes other occupation(s)"
700285,MKD,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700285,MLT,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700285,MLT,2015,Over Coverage:Classification,"Includes other occupation(s)"
700285,MLT,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700285,MNG,2014,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700285,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700285,NIC,2009,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700285,PAK,2014,Over Coverage:Classification,"Includes other occupation(s)"
700285,PAK,2015,Over Coverage:Classification,"Includes other occupation(s)"
700285,PAK,2015,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700285,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700285,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
700285,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700285,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700285,PSE,2015,Over Coverage:Classification,"Includes other occupation(s)"
700285,RUS,2014,Over Coverage:Classification,"Includes other occupation(s)"
700285,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700285,URY,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700285,VNM,2014,Over Coverage:Classification,"Includes other occupation(s)"
700286,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700286,ARG,2012,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700286,BOL,2011,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700286,BRA,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700286,CHL,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700286,DOM,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700286,ECU,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700286,GHA,2014,Over Coverage:Classification,"Includes other occupation(s)"
700286,HND,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700286,LKA,2015,Qualifier:Data quality,"Low reliability, use with caution"
700286,MEX,2015,Over Coverage:Classification,"Includes other occupation(s)"
700286,MKD,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700286,MLT,2014,Over Coverage:Methodology,"Cultural employment is overestimated"
700286,MLT,2014,Qualifier:Data quality,"Low reliability, use with caution"
700286,MLT,2015,Over Coverage:Classification,"Includes other occupation(s)"
700286,MLT,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700286,MNG,2014,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700286,MNG,2015,Qualifier:Data quality,"Data suppressed due to confidentiality or reliability issues"
700286,NIC,2009,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700286,PAK,2014,Over Coverage:Classification,"Includes other occupation(s)"
700286,PAK,2015,Over Coverage:Classification,"Includes other occupation(s)"
700286,PAK,2015,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700286,PAN,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700286,PAN,2013,Over Coverage:Methodology,"Cultural employment is overestimated"
700286,PER,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700286,PRY,2010,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700286,PSE,2015,Over Coverage:Classification,"Includes other occupation(s)"
700286,RUS,2014,Over Coverage:Classification,"Includes other occupation(s)"
700286,SLV,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700286,URY,2013,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
700286,VNM,2014,Over Coverage:Classification,"Includes other occupation(s)"
700287,ARG,2012,Over Coverage:FCS domains,"Includes Intangible cultural heritage"
